s_id,p_id,value,currency,stock,score
SHOP0356,P00426,357.89,EUR,195,2.0
SHOP0132,P00266,617.54,GBP,232,0.6
SHOP0466,P00454,897.05,GBP,500,4.8
SHOP0237,P00907,996.12,EUR,19,1.1
SHOP0312,P00451,120.47,USD,205,2.2
SHOP0104,P00023,563.31,USD,47,4.3
SHOP0337,P00831,10.69,USD,315,0.5
SHOP0165,P00850,737.9,GBP,87,1.9
SHOP0287,P00135,468.67,TRY,10,4.9
SHOP0450,P00168,442.49,EUR,36,0.9
SHOP0419,P00818,589.12,TRY,114,0.5
SHOP0258,P00426,895.03,TRY,251,4.3
SHOP0169,P00800,95.28,USD,69,2.6
SHOP0289,P00843,6.85,USD,30,4.0
SHOP0199,P00056,827.97,EUR,338,3.7
SHOP0190,P00888,397.27,USD,131,0.2
SHOP0016,P00085,379.45,TRY,428,4.5
SHOP0395,P00844,8.68,USD,322,0.3
SHOP0456,P00434,633.22,USD,435,3.3
SHOP0265,P00902,673.69,GBP,215,1.5
SHOP0288,P00047,324.29,USD,114,3.8
SHOP0318,P00519,759.26,EUR,238,4.9
SHOP0485,P00273,292.68,TRY,373,1.3
SHOP0069,P00560,176.71,EUR,58,3.0
SHOP0169,P00681,540.64,GBP,24,2.3
SHOP0207,P00191,952.54,GBP,212,4.8
SHOP0470,P00819,220.9,GBP,127,1.6
SHOP0271,P00570,823.11,GBP,381,3.6
SHOP0351,P00436,850.08,TRY,375,4.2
SHOP0340,P00956,971.24,EUR,211,0.4
SHOP0495,P00937,114.12,USD,465,3.8
SHOP0182,P00359,916.78,GBP,140,4.6
SHOP0414,P00911,967.9,GBP,75,1.1
SHOP0476,P00362,945.42,GBP,472,4.3
SHOP0205,P00709,263.73,GBP,304,0.7
SHOP0192,P00601,801.31,TRY,223,2.3
SHOP0066,P00081,709.89,EUR,57,1.0
SHOP0302,P00773,62.02,USD,112,0.1
SHOP0446,P00021,917.33,EUR,466,1.5
SHOP0475,P00146,271.12,USD,26,0.5
SHOP0302,P00984,123.51,GBP,31,4.9
SHOP0362,P00133,408.75,TRY,27,3.8
SHOP0400,P00352,35.86,EUR,74,1.2
SHOP0077,P00007,988.53,USD,34,3.6
SHOP0071,P00837,455.18,USD,173,2.4
SHOP0387,P00888,397.38,EUR,272,2.4
SHOP0162,P00325,892.1,USD,166,0.2
SHOP0287,P00307,613.08,EUR,270,3.3
SHOP0132,P00362,841.25,TRY,336,0.5
SHOP0200,P00617,956.33,TRY,467,0.3
SHOP0041,P00301,489.37,GBP,80,3.9
SHOP0315,P00369,294.15,USD,45,1.1
SHOP0362,P00807,362.09,EUR,368,3.9
SHOP0281,P00603,130.89,GBP,178,4.9
SHOP0043,P00192,6.8,TRY,196,3.6
SHOP0279,P00983,70.89,GBP,476,4.4
SHOP0416,P00029,536.96,EUR,78,4.9
SHOP0085,P00324,277.44,EUR,440,3.4
SHOP0291,P00064,346.07,TRY,212,3.5
SHOP0233,P00086,147.6,TRY,311,2.9
SHOP0391,P00650,25.07,TRY,322,2.2
SHOP0141,P00779,247.02,EUR,471,0.6
SHOP0402,P00957,859.93,USD,147,2.5
SHOP0107,P00760,586.53,GBP,50,0.2
SHOP0377,P00666,85.61,EUR,51,0.1
SHOP0200,P00626,261.92,TRY,470,3.4
SHOP0354,P00795,907.66,USD,55,5.0
SHOP0045,P00224,826.15,GBP,374,3.8
SHOP0175,P00162,464.17,EUR,56,1.3
SHOP0329,P00229,765.16,GBP,199,0.3
SHOP0392,P00359,988.8,EUR,206,3.0
SHOP0279,P00455,925.3,EUR,23,4.2
SHOP0158,P00369,800.08,USD,447,4.7
SHOP0261,P00428,9.59,EUR,78,2.3
SHOP0336,P00296,899.95,EUR,426,2.1
SHOP0309,P00654,403.44,GBP,313,3.7
SHOP0437,P00459,973.93,GBP,198,1.2
SHOP0388,P00105,450.54,GBP,223,0.1
SHOP0440,P00767,267.48,USD,12,0.8
SHOP0027,P00294,942.23,USD,184,2.4
SHOP0352,P00784,975.5,EUR,416,2.7
SHOP0464,P00228,290.98,TRY,173,1.0
SHOP0351,P00904,876.25,TRY,297,0.1
SHOP0298,P00448,635.4,TRY,274,2.2
SHOP0269,P00035,752.59,GBP,78,2.1
SHOP0385,P00706,588.51,EUR,272,4.3
SHOP0158,P00498,442.02,USD,273,3.3
SHOP0327,P00185,935.76,USD,200,4.3
SHOP0080,P00739,873.05,TRY,37,3.1
SHOP0245,P00307,411.81,GBP,19,1.0
SHOP0338,P00288,761.87,USD,491,0.4
SHOP0225,P00453,879.74,TRY,342,4.2
SHOP0303,P00365,201.39,EUR,359,0.7
SHOP0355,P00908,258.26,TRY,252,4.3
SHOP0304,P00066,308.78,EUR,487,2.8
SHOP0199,P00411,69.97,GBP,341,1.1
SHOP0433,P00740,812.03,GBP,245,2.7
SHOP0153,P00810,345.26,TRY,52,0.6
SHOP0060,P00937,983.04,USD,457,1.5
SHOP0077,P00256,252.61,EUR,374,1.0
SHOP0417,P00383,713.15,GBP,301,3.2
SHOP0405,P00221,904.21,EUR,50,2.3
SHOP0291,P00928,213.83,GBP,56,3.0
SHOP0227,P00079,957.39,EUR,470,5.0
SHOP0353,P00608,734.11,TRY,481,0.5
SHOP0493,P00735,927.01,TRY,331,2.0
SHOP0065,P00957,813.52,GBP,136,0.2
SHOP0470,P00299,480.68,USD,460,1.2
SHOP0289,P00333,785.72,EUR,182,0.1
SHOP0237,P00089,569.07,GBP,154,2.5
SHOP0422,P00384,259.05,TRY,421,0.4
SHOP0285,P00002,121.94,USD,9,4.7
SHOP0126,P00048,548.13,USD,48,4.2
SHOP0470,P00794,287.43,GBP,59,3.5
SHOP0440,P00316,322.06,EUR,3,0.0
SHOP0134,P00950,234.49,TRY,377,0.2
SHOP0015,P00610,726.53,EUR,304,4.4
SHOP0179,P00139,818.94,GBP,414,2.7
SHOP0092,P00144,229.15,GBP,483,0.8
SHOP0256,P00753,984.83,GBP,156,0.8
SHOP0289,P00732,84.86,GBP,208,1.8
SHOP0404,P00878,224.61,TRY,19,2.9
SHOP0019,P00009,434.12,USD,271,3.2
SHOP0023,P00320,831.17,USD,331,0.5
SHOP0380,P00763,563.51,GBP,213,2.7
SHOP0121,P00407,240.06,TRY,224,3.0
SHOP0232,P00247,448.18,TRY,247,0.7
SHOP0022,P00055,220.34,USD,279,4.0
SHOP0360,P00247,197.9,GBP,381,3.1
SHOP0046,P00510,507.51,TRY,235,1.4
SHOP0021,P00282,220.79,EUR,197,1.2
SHOP0185,P00359,324.84,EUR,456,0.7
SHOP0152,P00087,589.24,GBP,161,3.5
SHOP0329,P00156,305.46,USD,305,3.0
SHOP0286,P00649,335.71,EUR,169,0.9
SHOP0499,P00844,281.61,GBP,370,1.3
SHOP0062,P00012,155.98,USD,372,4.2
SHOP0419,P00142,243.22,GBP,267,4.2
SHOP0497,P00451,129.9,TRY,360,3.8
SHOP0097,P00140,412.98,EUR,380,4.3
SHOP0203,P00598,973.27,GBP,346,2.9
SHOP0203,P00555,924.6,GBP,392,3.4
SHOP0271,P00610,508.83,USD,354,4.7
SHOP0259,P00164,743.44,EUR,133,4.6
SHOP0175,P00187,566.3,GBP,198,4.0
SHOP0364,P00172,920.14,TRY,342,0.3
SHOP0476,P00171,799.63,USD,256,4.1
SHOP0319,P00705,593.52,GBP,294,2.1
SHOP0441,P00761,935.34,GBP,80,3.8
SHOP0187,P00775,389.82,TRY,93,2.9
SHOP0475,P00948,568.83,EUR,11,3.8
SHOP0145,P00809,403.86,TRY,449,1.3
SHOP0465,P00177,738.42,TRY,68,2.4
SHOP0276,P00695,903.22,GBP,468,3.2
SHOP0246,P00631,20.36,USD,273,1.9
SHOP0137,P00431,772.71,USD,217,4.0
SHOP0447,P00585,32.45,GBP,102,4.1
SHOP0138,P00185,88.7,TRY,426,2.1
SHOP0399,P00366,642.05,TRY,447,1.1
SHOP0355,P00109,749.61,TRY,415,0.5
SHOP0344,P00857,743.39,EUR,113,0.7
SHOP0054,P00560,305.91,TRY,461,4.1
SHOP0107,P00073,381.51,USD,307,0.0
SHOP0358,P00498,321.17,EUR,267,0.6
SHOP0338,P00691,254.81,EUR,298,3.6
SHOP0331,P00638,933.98,GBP,201,3.7
SHOP0342,P00437,538.1,GBP,282,1.5
SHOP0248,P00520,93.0,GBP,241,4.0
SHOP0313,P00898,574.22,TRY,224,4.8
SHOP0357,P00549,838.23,GBP,212,2.8
SHOP0334,P00983,528.14,TRY,222,0.9
SHOP0051,P00973,17.59,EUR,278,0.7
SHOP0064,P00224,758.96,GBP,444,3.5
SHOP0314,P00422,529.01,USD,166,1.0
SHOP0349,P00383,890.62,GBP,51,0.4
SHOP0022,P00979,276.01,TRY,88,3.1
SHOP0364,P00063,750.99,GBP,464,1.5
SHOP0270,P00668,477.57,EUR,196,2.4
SHOP0241,P00142,609.54,TRY,189,2.6
SHOP0007,P00637,972.09,TRY,240,4.3
SHOP0363,P00500,371.13,TRY,189,3.2
SHOP0346,P00088,643.9,GBP,375,2.2
SHOP0461,P00779,722.71,GBP,333,4.6
SHOP0350,P00448,508.37,TRY,498,2.7
SHOP0379,P00452,59.12,USD,191,1.1
SHOP0475,P00672,298.93,GBP,496,4.4
SHOP0397,P00903,164.97,TRY,430,0.9
SHOP0432,P00764,149.91,TRY,204,0.1
SHOP0189,P00975,763.91,USD,9,3.2
SHOP0373,P00253,574.75,EUR,170,1.1
SHOP0411,P00830,294.95,USD,153,3.1
SHOP0348,P00783,195.38,EUR,239,1.4
SHOP0287,P00336,31.55,TRY,385,3.0
SHOP0336,P00966,968.69,GBP,209,0.2
SHOP0272,P00279,139.45,GBP,277,2.0
SHOP0457,P00779,482.92,GBP,380,1.2
SHOP0160,P00095,24.81,EUR,436,4.3
SHOP0490,P00305,530.45,GBP,207,1.5
SHOP0279,P00535,281.87,GBP,437,3.8
SHOP0289,P00170,462.64,EUR,184,3.8
SHOP0063,P00837,608.02,EUR,472,0.6
SHOP0026,P00430,455.34,USD,428,1.4
SHOP0453,P00629,685.49,USD,365,1.0
SHOP0382,P00384,538.05,EUR,476,2.4
SHOP0436,P00038,795.99,GBP,182,0.1
SHOP0055,P00365,535.99,GBP,240,1.4
SHOP0278,P00659,465.27,USD,374,1.2
SHOP0326,P00477,574.76,USD,396,3.6
SHOP0266,P00316,775.41,TRY,136,2.8
SHOP0355,P00359,399.5,GBP,471,0.5
SHOP0273,P00777,207.98,GBP,114,0.8
SHOP0284,P00033,53.86,TRY,354,4.1
SHOP0069,P00354,717.98,GBP,430,3.3
SHOP0384,P00504,101.37,EUR,264,4.7
SHOP0380,P00314,917.61,EUR,224,2.2
SHOP0433,P00658,907.93,USD,133,0.3
SHOP0330,P00171,10.41,EUR,106,4.3
SHOP0285,P00899,588.87,TRY,469,1.5
SHOP0035,P00613,316.16,TRY,27,4.1
SHOP0385,P00920,436.8,TRY,117,4.0
SHOP0402,P00340,12.34,GBP,411,3.5
SHOP0420,P00829,107.38,EUR,458,2.0
SHOP0221,P00580,823.71,USD,439,2.1
SHOP0158,P00461,688.77,EUR,374,0.3
SHOP0384,P00104,18.21,GBP,142,1.7
SHOP0412,P00028,374.57,USD,154,1.7
SHOP0395,P00595,24.67,GBP,7,2.7
SHOP0016,P00551,391.53,GBP,128,1.7
SHOP0385,P00171,77.84,GBP,393,0.2
SHOP0032,P00266,596.3,GBP,149,3.7
SHOP0480,P00478,306.44,USD,158,0.9
SHOP0301,P00161,407.01,GBP,26,1.2
SHOP0464,P00305,842.12,EUR,131,0.3
SHOP0427,P00376,226.11,EUR,224,0.7
SHOP0385,P00981,415.15,EUR,59,0.7
SHOP0080,P00131,342.56,EUR,370,2.2
SHOP0268,P00168,680.16,TRY,67,2.8
SHOP0041,P00564,937.86,USD,360,1.6
SHOP0209,P00370,491.89,GBP,348,2.0
SHOP0110,P00633,650.0,GBP,210,0.5
SHOP0151,P00123,562.89,USD,399,1.4
SHOP0232,P00925,629.93,EUR,162,0.8
SHOP0237,P00724,481.59,USD,377,1.0
SHOP0079,P00094,879.91,USD,253,4.6
SHOP0496,P00930,633.34,GBP,463,4.9
SHOP0491,P00137,401.86,GBP,55,1.5
SHOP0007,P00408,898.54,USD,151,4.1
SHOP0123,P00839,26.44,GBP,260,1.4
SHOP0453,P00150,966.39,GBP,141,1.6
SHOP0121,P00435,862.81,USD,55,1.3
SHOP0336,P00705,452.32,EUR,1,2.0
SHOP0271,P00438,343.99,EUR,134,4.4
SHOP0336,P00329,454.85,GBP,220,1.5
SHOP0442,P00258,228.69,TRY,203,3.1
SHOP0010,P00384,669.32,USD,373,3.7
SHOP0045,P00365,100.39,GBP,299,1.9
SHOP0028,P00160,54.68,EUR,413,1.0
SHOP0457,P00845,669.14,GBP,288,0.5
SHOP0230,P00191,819.49,TRY,329,2.5
SHOP0170,P00790,142.68,TRY,248,1.8
SHOP0405,P00339,666.06,GBP,303,0.9
SHOP0345,P00123,723.51,TRY,176,0.9
SHOP0486,P00690,142.17,TRY,438,0.4
SHOP0410,P00622,371.65,GBP,193,4.7
SHOP0150,P00138,565.87,GBP,122,4.7
SHOP0455,P00608,544.23,USD,56,2.3
SHOP0480,P00257,126.19,EUR,289,0.1
SHOP0454,P00324,67.95,EUR,399,2.3
SHOP0037,P00244,67.51,GBP,30,3.1
SHOP0339,P00380,750.15,USD,301,3.0
SHOP0417,P00752,514.86,GBP,331,3.6
SHOP0348,P00174,603.42,TRY,122,2.1
SHOP0253,P00446,37.46,USD,483,1.3
SHOP0228,P00739,495.02,USD,126,2.5
SHOP0217,P00061,183.63,GBP,185,2.8
SHOP0451,P00510,458.98,EUR,42,2.6
SHOP0410,P00244,944.62,USD,134,1.9
SHOP0386,P00011,135.21,GBP,48,1.7
SHOP0291,P00506,950.72,EUR,32,0.8
SHOP0314,P00081,177.3,TRY,397,4.2
SHOP0230,P00371,375.37,EUR,288,3.6
SHOP0137,P00518,638.87,EUR,465,0.9
SHOP0471,P00786,720.72,USD,392,1.7
SHOP0185,P00655,436.23,EUR,53,2.6
SHOP0187,P00800,154.15,EUR,339,4.2
SHOP0456,P00782,108.66,GBP,270,3.7
SHOP0139,P00305,792.48,TRY,281,4.4
SHOP0074,P00196,225.57,USD,238,3.5
SHOP0305,P00402,634.27,EUR,327,2.0
SHOP0155,P00041,788.69,USD,43,1.1
SHOP0374,P00166,941.54,USD,337,1.1
SHOP0325,P00240,916.71,TRY,252,1.6
SHOP0018,P00197,805.32,TRY,427,4.8
SHOP0174,P00002,665.32,EUR,366,0.9
SHOP0165,P00837,483.15,USD,402,0.0
SHOP0457,P00442,674.79,USD,352,4.6
SHOP0178,P00114,441.64,TRY,468,1.2
SHOP0289,P00044,938.76,TRY,66,4.8
SHOP0009,P00688,401.19,EUR,419,0.2
SHOP0008,P00360,972.19,GBP,485,2.0
SHOP0029,P00734,567.47,TRY,388,4.2
SHOP0295,P00261,522.29,GBP,169,1.1
SHOP0157,P00467,215.32,USD,317,3.1
SHOP0263,P00391,53.31,GBP,440,1.1
SHOP0010,P00510,400.52,USD,124,2.1
SHOP0133,P00013,705.59,EUR,374,0.9
SHOP0296,P00951,742.11,GBP,280,4.4
SHOP0255,P00468,515.27,GBP,488,0.8
SHOP0325,P00055,849.22,EUR,187,2.6
SHOP0196,P00667,244.49,EUR,183,2.8
SHOP0001,P00627,137.38,GBP,458,3.0
SHOP0283,P00583,516.4,TRY,320,2.3
SHOP0096,P00779,816.4,TRY,86,0.9
SHOP0420,P00374,968.92,TRY,392,4.2
SHOP0107,P00416,959.95,GBP,291,1.7
SHOP0446,P00579,505.38,USD,25,1.8
SHOP0321,P00440,238.71,GBP,473,3.6
SHOP0233,P00085,399.94,USD,458,1.8
SHOP0327,P00008,455.17,USD,126,4.9
SHOP0061,P00589,227.27,EUR,96,2.0
SHOP0103,P00335,628.26,GBP,291,3.7
SHOP0462,P00620,682.0,USD,168,3.0
SHOP0088,P00840,514.88,USD,135,3.3
SHOP0250,P00575,407.78,TRY,7,0.5
SHOP0336,P00926,219.9,EUR,18,4.2
SHOP0131,P00309,721.58,EUR,5,4.4
SHOP0216,P00511,578.22,USD,286,2.6
SHOP0247,P00621,723.84,TRY,483,4.9
SHOP0307,P00274,364.22,USD,131,1.6
SHOP0476,P00729,813.39,USD,409,1.3
SHOP0321,P00910,473.82,GBP,469,1.2
SHOP0090,P00255,350.67,GBP,118,3.9
SHOP0263,P00651,449.39,GBP,396,1.8
SHOP0479,P00634,302.88,GBP,7,4.8
SHOP0247,P00575,720.26,EUR,70,1.4
SHOP0487,P00809,136.5,GBP,471,1.0
SHOP0121,P00844,699.75,EUR,253,0.3
SHOP0210,P00299,444.54,TRY,148,3.5
SHOP0331,P00105,586.93,EUR,360,4.4
SHOP0422,P00752,925.76,USD,131,2.5
SHOP0166,P00582,546.48,EUR,126,0.7
SHOP0458,P00807,306.29,TRY,38,3.5
SHOP0284,P00872,576.43,EUR,308,1.9
SHOP0288,P00476,845.29,EUR,129,3.3
SHOP0395,P00593,783.09,GBP,306,3.0
SHOP0295,P00768,562.08,GBP,473,3.8
SHOP0132,P00043,25.54,USD,339,5.0
SHOP0117,P00537,878.74,USD,260,1.3
SHOP0359,P00675,399.92,EUR,127,0.4
SHOP0403,P00349,439.19,EUR,377,3.7
SHOP0482,P00258,600.48,USD,271,3.3
SHOP0190,P00166,444.42,TRY,359,4.6
SHOP0022,P00520,122.88,EUR,456,4.8
SHOP0427,P00268,985.13,TRY,311,2.2
SHOP0351,P00295,87.47,USD,327,1.5
SHOP0276,P00792,79.55,USD,466,3.6
SHOP0136,P00391,525.52,TRY,29,2.5
SHOP0416,P00301,399.9,TRY,364,2.1
SHOP0278,P00811,913.4,GBP,434,4.5
SHOP0086,P00574,682.95,TRY,307,2.9
SHOP0217,P00354,272.91,USD,200,1.5
SHOP0298,P00960,206.16,USD,407,2.7
SHOP0487,P00546,77.42,USD,261,0.1
SHOP0263,P00576,975.58,TRY,226,4.4
SHOP0227,P00435,130.5,EUR,192,3.1
SHOP0287,P00554,104.67,GBP,72,3.7
SHOP0288,P00305,325.02,EUR,84,4.1
SHOP0239,P00979,141.81,GBP,195,3.6
SHOP0405,P00442,238.14,USD,460,0.8
SHOP0264,P00763,737.74,EUR,252,0.6
SHOP0080,P00117,33.05,GBP,436,1.9
SHOP0210,P00040,983.37,EUR,169,0.9
SHOP0341,P00579,91.36,USD,259,2.8
SHOP0165,P00673,556.2,USD,346,2.4
SHOP0319,P00774,842.3,USD,254,1.0
SHOP0387,P00434,177.0,TRY,94,1.6
SHOP0283,P00571,469.52,TRY,150,2.8
SHOP0467,P00287,238.41,TRY,163,1.3
SHOP0445,P00483,439.8,USD,362,1.1
SHOP0195,P00032,881.16,GBP,250,3.5
SHOP0217,P00231,56.99,TRY,319,0.3
SHOP0067,P00741,583.58,GBP,367,2.0
SHOP0136,P00859,393.94,TRY,113,3.0
SHOP0470,P00518,531.17,GBP,354,5.0
SHOP0337,P00033,459.44,USD,313,4.2
SHOP0031,P00768,267.72,GBP,322,3.7
SHOP0080,P00541,667.88,GBP,73,2.6
SHOP0072,P00791,469.55,USD,142,3.0
SHOP0170,P00688,846.73,TRY,289,0.1
SHOP0355,P00703,545.63,EUR,112,3.4
SHOP0356,P00813,593.73,TRY,461,4.9
SHOP0086,P00854,473.74,USD,42,3.5
SHOP0272,P00022,30.22,EUR,416,0.2
SHOP0483,P00537,941.14,TRY,275,3.5
SHOP0257,P00661,286.78,EUR,217,1.9
SHOP0183,P00276,184.03,EUR,73,0.6
SHOP0355,P00981,130.56,EUR,43,2.0
SHOP0439,P00540,136.88,GBP,237,2.9
SHOP0193,P00614,79.98,USD,336,1.3
SHOP0172,P00546,207.51,GBP,102,1.4
SHOP0483,P00400,212.38,EUR,447,3.7
SHOP0182,P00418,421.19,EUR,45,3.1
SHOP0492,P00695,790.59,GBP,487,2.5
SHOP0421,P00482,763.65,USD,304,3.4
SHOP0005,P00989,114.67,EUR,217,4.4
SHOP0318,P00102,617.44,TRY,87,2.4
SHOP0105,P00792,528.35,GBP,35,1.6
SHOP0199,P00711,563.96,TRY,450,3.1
SHOP0259,P00387,761.61,TRY,309,1.5
SHOP0255,P00479,623.86,USD,462,2.6
SHOP0305,P00244,813.26,EUR,140,1.4
SHOP0108,P00546,604.85,EUR,273,4.8
SHOP0224,P00015,770.88,EUR,261,4.5
SHOP0437,P00985,598.06,USD,357,2.7
SHOP0251,P00374,306.25,USD,245,4.0
SHOP0174,P00091,791.7,EUR,415,3.7
SHOP0072,P00685,939.98,TRY,11,0.2
SHOP0004,P00760,154.94,TRY,467,1.9
SHOP0492,P00835,981.97,USD,385,1.3
SHOP0009,P00966,6.85,GBP,120,3.5
SHOP0018,P00958,948.08,GBP,47,0.9
SHOP0330,P00955,436.31,GBP,462,4.5
SHOP0027,P00788,398.41,TRY,144,1.5
SHOP0263,P00183,765.39,USD,373,4.1
SHOP0099,P00133,926.56,GBP,470,1.0
SHOP0048,P00233,392.26,USD,45,0.4
SHOP0288,P00464,885.27,GBP,226,4.6
SHOP0422,P00356,949.44,EUR,45,0.2
SHOP0071,P00752,31.95,EUR,5,1.9
SHOP0196,P00421,565.61,USD,48,4.2
SHOP0099,P00593,788.85,TRY,206,4.2
SHOP0409,P00165,584.34,TRY,383,1.6
SHOP0209,P00881,31.41,EUR,61,0.1
SHOP0369,P00305,63.77,USD,1,0.7
SHOP0299,P00203,44.15,GBP,252,4.6
SHOP0462,P00719,773.43,TRY,75,2.7
SHOP0337,P00410,988.27,EUR,140,0.6
SHOP0032,P00346,636.43,USD,288,2.4
SHOP0414,P00623,312.87,GBP,59,2.8
SHOP0056,P00969,298.26,TRY,498,3.9
SHOP0056,P00303,781.22,USD,30,1.8
SHOP0219,P00630,875.65,TRY,290,1.2
SHOP0492,P00120,492.79,EUR,447,0.1
SHOP0376,P00407,607.16,USD,38,2.6
SHOP0173,P00624,290.6,GBP,87,2.9
SHOP0362,P00017,317.82,GBP,309,4.8
SHOP0036,P00411,745.28,EUR,224,2.5
SHOP0466,P00025,405.04,GBP,341,2.3
SHOP0075,P00216,362.86,GBP,207,2.4
SHOP0334,P00469,926.9,EUR,396,3.9
SHOP0292,P00746,954.2,GBP,71,2.4
SHOP0315,P00781,913.51,EUR,427,1.0
SHOP0450,P00882,801.17,USD,227,2.0
SHOP0177,P00521,522.31,EUR,103,3.8
SHOP0144,P00326,498.69,USD,128,3.2
SHOP0354,P00769,631.62,TRY,186,1.0
SHOP0126,P00148,259.32,EUR,327,0.3
SHOP0260,P00426,109.96,GBP,120,3.4
SHOP0180,P00595,294.56,GBP,28,2.3
SHOP0021,P00320,94.2,GBP,216,4.0
SHOP0001,P00909,366.46,EUR,98,3.7
SHOP0166,P00697,290.43,GBP,108,0.6
SHOP0242,P00579,623.66,EUR,496,2.1
SHOP0111,P00755,76.2,USD,131,3.9
SHOP0056,P00960,215.36,EUR,214,2.6
SHOP0428,P00006,562.35,GBP,188,0.8
SHOP0278,P00849,845.85,EUR,339,2.9
SHOP0481,P00299,745.24,TRY,317,3.4
SHOP0421,P00991,593.95,EUR,159,0.3
SHOP0303,P00360,340.5,USD,224,3.8
SHOP0305,P00132,333.26,GBP,24,0.4
SHOP0033,P00114,152.24,GBP,297,1.8
SHOP0348,P00292,742.68,TRY,428,3.4
SHOP0291,P00571,366.91,TRY,162,1.1
SHOP0207,P00404,326.41,GBP,140,3.3
SHOP0176,P00906,839.29,TRY,18,3.1
SHOP0256,P00365,794.27,USD,217,1.9
SHOP0052,P00347,153.63,USD,28,0.3
SHOP0226,P00873,214.1,EUR,235,0.5
SHOP0109,P00229,218.16,USD,81,1.6
SHOP0222,P00082,609.12,EUR,484,2.7
SHOP0495,P00705,644.17,USD,154,4.6
SHOP0424,P00696,67.97,USD,160,4.9
SHOP0075,P00768,256.16,TRY,105,0.9
SHOP0201,P00378,689.74,GBP,380,4.8
SHOP0329,P00299,813.94,TRY,344,1.0
SHOP0178,P00502,384.09,TRY,20,0.6
SHOP0085,P00822,42.5,EUR,101,2.6
SHOP0378,P00514,141.2,GBP,122,4.6
SHOP0223,P00246,888.59,TRY,104,4.0
SHOP0477,P00942,44.23,GBP,362,2.3
SHOP0083,P00999,43.54,USD,469,0.1
SHOP0193,P00801,191.19,GBP,16,1.7
SHOP0490,P00789,38.66,EUR,481,2.4
SHOP0285,P00312,639.46,TRY,323,3.9
SHOP0026,P00104,297.47,USD,216,4.4
SHOP0273,P00147,425.26,GBP,117,3.3
SHOP0121,P00186,119.95,TRY,450,1.0
SHOP0457,P00734,485.79,USD,297,3.2
SHOP0383,P00890,319.09,USD,1,4.6
SHOP0276,P00601,940.1,GBP,419,2.4
SHOP0371,P00501,520.0,USD,469,3.5
SHOP0396,P00819,286.03,EUR,361,4.5
SHOP0468,P00690,785.7,USD,73,0.2
SHOP0025,P00385,856.59,USD,9,4.6
SHOP0250,P00254,336.42,EUR,30,3.6
SHOP0098,P00165,194.94,EUR,159,0.4
SHOP0120,P00698,67.34,EUR,185,3.8
SHOP0396,P00299,64.18,EUR,270,4.4
SHOP0280,P00630,77.56,GBP,205,2.5
SHOP0485,P00835,174.22,USD,312,1.6
SHOP0344,P00281,394.77,TRY,162,4.8
SHOP0188,P00845,845.06,GBP,393,0.9
SHOP0167,P00228,221.55,GBP,94,4.6
SHOP0083,P00639,962.77,USD,418,4.9
SHOP0000,P00087,379.6,GBP,320,4.0
SHOP0077,P00342,360.54,EUR,246,1.0
SHOP0193,P00529,202.25,EUR,356,3.7
SHOP0065,P00317,44.93,EUR,207,1.9
SHOP0049,P00907,587.72,GBP,94,0.6
SHOP0483,P00857,642.39,TRY,176,2.3
SHOP0418,P00118,301.33,USD,153,4.2
SHOP0146,P00239,290.74,TRY,288,2.7
SHOP0300,P00102,603.8,GBP,201,2.6
SHOP0011,P00764,356.65,GBP,116,1.2
SHOP0279,P00794,772.01,EUR,190,0.1
SHOP0038,P00317,724.49,USD,139,3.7
SHOP0485,P00239,508.71,GBP,285,2.1
SHOP0425,P00024,551.07,GBP,309,1.2
SHOP0181,P00201,837.6,EUR,320,3.1
SHOP0286,P00241,747.07,TRY,78,3.4
SHOP0102,P00358,516.39,GBP,302,2.9
SHOP0386,P00055,349.03,GBP,115,3.6
SHOP0092,P00993,498.4,TRY,383,4.3
SHOP0418,P00795,505.66,EUR,498,1.2
SHOP0064,P00120,547.22,EUR,50,3.0
SHOP0295,P00749,284.0,GBP,453,4.2
SHOP0454,P00491,988.75,TRY,456,0.9
SHOP0280,P00778,766.23,GBP,158,2.7
SHOP0074,P00757,285.11,TRY,95,3.2
SHOP0000,P00411,523.23,USD,313,2.0
SHOP0464,P00734,281.41,GBP,400,0.8
SHOP0003,P00438,124.06,USD,341,1.0
SHOP0086,P00464,115.04,EUR,307,2.3
SHOP0358,P00352,481.58,EUR,317,2.4
SHOP0495,P00695,260.84,TRY,465,2.3
SHOP0036,P00352,904.04,USD,302,1.4
SHOP0384,P00228,865.88,GBP,337,4.1
SHOP0154,P00617,744.6,GBP,230,1.0
SHOP0326,P00300,211.37,GBP,227,3.2
SHOP0273,P00800,580.79,EUR,205,4.4
SHOP0331,P00016,246.1,EUR,187,2.5
SHOP0101,P00487,461.08,EUR,357,0.2
SHOP0194,P00589,15.98,EUR,357,0.4
SHOP0307,P00322,906.02,EUR,244,4.7
SHOP0130,P00452,618.7,TRY,126,1.0
SHOP0449,P00560,585.01,USD,301,4.3
SHOP0097,P00506,968.15,USD,415,2.2
SHOP0438,P00477,745.55,USD,389,3.9
SHOP0335,P00609,447.22,GBP,262,2.5
SHOP0319,P00134,967.47,TRY,73,0.6
SHOP0061,P00306,49.18,EUR,233,4.7
SHOP0244,P00813,992.62,TRY,17,1.0
SHOP0449,P00245,912.69,GBP,286,2.0
